uuid,fish_id,age,length,weight,month,is_male,is_female,is_unknown,is_plaice,is_herring
7dc44826-478a-4ba4-8467-ffa527cce8b0,CAR-025-71-1666,10,0.26,0.152,0.75,1,0,0,1,0
3da0cfe1-da82-45ef-8c5f-ed8e4633f41a,TEL-232-47-0189,10,0.28,0.161,0.75,0,0,1,1,0
33c4e6ad-1783-4def-b8f2-24b8aa516b5e,CAR-025-56-1293,4,0.15,0.021,0.75,0,1,0,1,0
a4b9455d-ae51-4572-966f-21ba98838a48,CAR-025-46-1067,1,0.07,0.003,0.75,0,0,1,1,0
79487bd6-2721-4896-9950-50e0b147fe6a,TEL-232-52-0354,3,0.14,0.017,0.75,0,0,1,1,0
2d5ea75b-2e0d-4b4f-8c59-36858faeb3b6,CAR-025-49-1102,3,0.15,0.027,0.75,1,0,0,1,0
b6d0a2a1-0f6d-4649-b7fa-736868412a84,TEL-232-52-0357,2,0.07,0.003,0.75,0,0,1,1,0
8022d001-f29d-46a0-bcbe-26a92b579ec1,CAR-025-59-1402,8,0.23,0.084,0.75,1,0,0,1,0
f246b970-0a5c-4df8-98ae-1ddef79e2819,TEL-232-49-0237,6,0.18,0.035,0.75,0,0,1,1,0
01653e3e-2b51-4d37-ab73-1c1f2483f8bc,TEL-232-49-0234,8,0.29,0.171,0.75,0,0,1,1,0
afc491f1-75e7-4369-ba34-6ed322b37073,CAR-025-50-1134,7,0.22,0.078,0.75,1,0,0,1,0
0d5345d6-2685-4ce0-8e50-9c843dd474ae,CAR-025-42-0993,7,0.29,0.239,0.75,0,1,0,1,0
a4fd6287-b392-466d-b381-63567a285d1b,TEL-232-53-0367,8,0.29,0.213,0.75,0,0,1,1,0
1cb4b40e-f74b-4e64-92b6-27efe2ad8c76,CAR-025-58-1364,4,0.18,0.047,0.75,1,0,0,1,0
80d68e42-4891-4574-b83a-a0b044ae42a9,CAR-025-77-1900,4,0.2,0.052,0.75,0,1,0,1,0
ae811166-42a7-4a11-920d-7c6f54300c65,CAR-025-14-0291,3,0.11,0.01,0.75,0,0,1,1,0
fcf43a07-406c-488e-b39d-b731cd98dd5d,CAR-025-51-1199,1,0.06,0.002,0.75,0,0,1,1,0
496bf758-37a4-475c-b025-21205f8c162b,CAR-025-46-1058,7,0.28,0.184,0.75,0,1,0,1,0
73f5e39c-589e-4867-8a3a-0b8fc216050c,CAR-025-14-0278,7,0.25,0.113,0.75,0,1,0,1,0
ae3718f6-dc86-423b-a82a-a2eb4141e6f5,CAR-025-51-1170,5,0.2,0.045,0.75,0,1,0,1,0
313613e6-4a4c-492b-9c55-86ba63918770,CAR-025-46-1031,2,0.12,0.011,0.75,0,1,0,1,0
0d867906-87ff-44ea-afc9-31872ee88d56,CAR-025-76-1880,5,0.21,0.076,0.75,1,0,0,1,0
6946494d-1efa-490d-8f80-9c753dddbef2,CAR-025-49-1090,2,0.11,0.007,0.75,0,1,0,1,0
f5c7d3b8-5de9-47f7-ae29-5a9118cee17a,CAR-025-66-1574,6,0.24,0.105,0.75,0,1,0,1,0
10d3912f-80c2-4054-8ae3-3cbb46f2c258,CAR-025-76-1869,6,0.24,0.104,0.75,0,1,0,1,0
a5939db3-984b-45a9-9d99-a811fac3786a,CAR-025-61-1444,4,0.17,0.03,0.75,1,0,0,1,0
f9590b44-80d8-43e2-bae3-fd38301d0432,CAR-025-13-0265,7,0.25,0.102,0.75,1,0,0,1,0
19b2c09c-9977-40c5-af66-7fbbe27fbb95,CAR-025-57-1345,10,0.29,0.187,0.75,0,1,0,1,0
b66bac8e-7c66-4db4-aeee-a2b2473297d3,CAR-025-69-1614,4,0.2,0.063,0.75,0,1,0,1,0
aefb0442-d8ad-4237-98b9-e4ff5a385b7a,CAR-025-71-1659,4,0.19,0.052,0.75,1,0,0,1,0
49b44222-b4ea-4c32-ac6f-39a657f592e6,CAR-025-15-0311,6,0.19,0.041,0.75,0,1,0,1,0
962bf823-55e4-4542-b614-ad274c3fcec1,CAR-025-35-0810,6,0.22,0.074,0.75,0,1,0,1,0
ab327c53-1bf6-496b-8cc3-ae6be670c82e,CAR-025-63-1505,9,0.24,0.102,0.75,1,0,0,1,0
ab114816-f5c8-404a-805d-3988f59c0e11,TEL-232-49-0238,2,0.1,0.005,0.75,0,0,1,1,0
cb68a7e8-746e-4cf3-a635-eb9d8308c7ed,CAR-025-40-0916,4,0.16,0.033,0.75,0,1,0,1,0
c301c5f1-1c38-4ed8-8de1-4ee0290d0255,CAR-025-45-1019,4,0.16,0.024,0.75,1,0,0,1,0
ae4f4b88-8b90-4366-a318-1b31a866ce65,TEL-232-53-0368,2,0.08,0.004,0.75,0,0,1,1,0
482d2504-4012-4000-89e5-399210c622b1,CAR-025-41-0952,6,0.28,0.202,0.75,0,1,0,1,0
3108ca65-38f9-4901-b5c2-a7168a13cb4f,CAR-025-30-0708,9,0.34,0.31,0.75,0,1,0,1,0
c1054b89-32b0-425d-85cc-a7122d57020e,CAR-025-39-0899,9,0.27,0.156,0.75,0,1,0,1,0
5479871e-a8fc-4928-bc3c-f4f1e4e88784,TEL-232-73-0574,4,0.2,0.062,0.75,0,0,1,1,0
bfed0a39-afd5-4bf7-a376-44e56973ec51,CAR-025-54-1229,4,0.14,0.019,0.75,1,0,0,1,0
3fccfd13-1496-4c97-bc37-0cc889dcf482,CAR-025-5-0098,3,0.15,0.021,0.75,1,0,0,1,0
52b9daf4-de55-42e4-92e4-69c694fb1952,CAR-025-72-1698,4,0.14,0.015,0.75,1,0,0,1,0
24544fe1-1198-41c4-a960-ca7228466882,CAR-025-16-0350,5,0.23,0.09,0.75,0,1,0,1,0
e71d1a52-86cc-44f5-a7ee-a8c91c9426d6,CAR-025-74-1785,4,0.16,0.026,0.75,1,0,0,1,0
5b44c1e0-cb4b-4081-acf1-895cbd59a7ad,CAR-025-3-0041,2,0.08,0.004,0.75,0,0,1,1,0
8e3c3184-b2a3-4578-97c6-d1118b782ded,CAR-025-16-0339,4,0.16,0.027,0.75,0,1,0,1,0
dde55c1a-1e1d-4d4f-9d0b-5160a6966af5,CAR-025-62-1485,3,0.15,0.026,0.75,1,0,0,1,0
7095743b-f466-42f8-af14-72ad95a767c1,CAR-025-74-1805,8,0.22,0.075,0.75,1,0,0,1,0
aced2c4b-549b-42bb-8c64-99de74d08981,CAR-025-36-0838,6,0.24,0.102,0.75,0,1,0,1,0
6fcdfe4d-6cbc-4547-9ecc-93f1c023f0f6,CAR-025-3-0028,4,0.16,0.028,0.75,1,0,0,1,0
bd0c5e89-919c-4ccf-9c5f-6539e98d99e3,CAR-025-75-1828,4,0.2,0.054,0.75,0,1,0,1,0
cfba2700-689c-4c2f-87df-6412d52dc690,CAR-025-17-0394,5,0.2,0.055,0.75,0,1,0,1,0
2c76a6a9-216b-42af-8514-7749905fe717,CAR-025-27-0588,6,0.25,0.115,0.75,0,1,0,1,0
d403034c-6721-4541-9148-326447c2d358,CAR-025-75-1841,4,0.22,0.068,0.75,0,1,0,1,0
0eff9d11-7d8d-4895-a1c3-ffef7e30c035,TEL-232-52-0347,10,0.31,0.195,0.75,0,0,1,1,0
e510939b-3c0d-4962-9c21-3b57ef9e2ba0,CAR-025-14-0285,1,0.07,0.002,0.75,0,0,1,1,0
9b5d61b3-4e88-4c4c-a426-fa4257c96c58,CAR-025-51-1164,4,0.17,0.03,0.75,1,0,0,1,0
cde38b42-020a-416f-8b35-03f64817af9e,CAR-025-50-1149,13,0.39,0.482,0.75,0,1,0,1,0
847b7d3d-5324-4465-8565-8096c1e0fa04,CAR-025-58-1370,10,0.27,0.146,0.75,0,1,0,1,0
7171c7b6-a77e-4110-b201-cdbfe2b96c9a,CAR-025-50-1120,6,0.19,0.046,0.75,0,1,0,1,0
a6597075-eed2-4ecd-860a-b1a020cde917,TEL-232-24-0123,4,0.15,0.02,0.75,0,0,1,1,0
7d34e6cc-99f0-426c-b0ab-9e993cd80322,TEL-232-47-0199,12,0.32,0.226,0.75,0,0,1,1,0
478c59ad-5f5a-4b48-ac43-0dfb5ca38f7f,TEL-232-24-0120,11,0.25,0.106,0.75,0,0,1,1,0
4b638fc0-32aa-41b3-8545-4703fe2ffed2,TEL-232-54-0396,8,0.27,0.139,0.75,0,0,1,1,0
d510b53f-f892-489d-bb7a-c8e186de992b,TEL-232-54-0395,3,0.16,0.028,0.75,0,0,1,1,0
c0f25cf6-d668-43f5-9214-9f115432ebb6,CAR-025-57-1351,4,0.14,0.019,0.75,1,0,0,1,0
7ec99b2f-6355-4e02-80e6-f1629e4aee3f,CAR-025-6-0160,13,0.31,0.247,0.75,0,1,0,1,0
c281a481-b033-49c3-bb5d-bb401fd2ef13,CAR-025-57-1338,4,0.16,0.026,0.75,0,1,0,1,0
f53a4727-3445-4bb4-b9c0-4a5cd9476924,CAR-025-61-1439,6,0.24,0.09,0.75,0,1,0,1,0
64d6fca4-3799-4cb8-8e03-a127993f1bc3,CAR-025-15-0305,8,0.25,0.096,0.75,0,1,0,1,0
bf5a7921-9be6-4098-8484-03e59f874a25,CAR-025-25-0519,7,0.26,0.107,0.75,1,0,0,1,0
46a48acf-3ba1-4026-aed7-ed1015848e03,CAR-025-49-1084,4,0.16,0.023,0.75,0,1,0,1,0
5eef2957-5a90-4527-af27-cb115befa230,CAR-025-60-1414,3,0.16,0.024,0.75,0,1,0,1,0
ff4cf1c3-57c2-4633-a904-d75d5489b8a4,CAR-025-76-1894,1,0.06,0.002,0.75,0,0,1,1,0
4bb3ae71-1a4c-4b5a-804b-710b60ec2109,TEL-232-74-0589,2,0.16,0.032,0.75,0,0,1,1,0
54bb58e8-10ab-47c6-ac24-9bb89e97b2e9,CAR-025-56-1315,1,0.07,0.002,0.75,0,0,1,1,0
d6a4ced8-7e22-477e-82df-4de3957026ec,CAR-025-66-1589,10,0.3,0.198,0.75,1,0,0,1,0
509139ba-2001-4eb1-895e-0b01c4ba99b5,CAR-025-72-1721,12,0.29,0.174,0.75,1,0,0,1,0
99a01811-4e94-41b6-b0d8-08cb66c98ec7,TEL-232-52-0348,4,0.17,0.036,0.75,0,0,1,1,0
f9a60cfb-2825-44f8-86fc-e35c716f6ef5,CAR-025-63-1511,5,0.21,0.065,0.75,0,0,1,1,0
724850a4-c2c2-4c42-b1ae-8c9ca8695eb5,CAR-025-73-1765,2,0.12,0.011,0.75,1,0,0,1,0
7fd4d324-beb6-490e-a79c-0947b4f0897c,TEL-232-47-0195,7,0.27,0.133,0.75,0,0,1,1,0
dafc604f-a241-43bf-b3bd-fc5637324d71,TEL-232-20-0024,8,0.26,0.113,0.75,0,0,1,1,0
11d92557-cdd8-4cac-bcb5-73b7bf385d3a,TEL-232-47-0196,3,0.1,0.006,0.75,0,0,1,1,0
55cda8cb-ad6c-4435-a046-4643ad69060b,CAR-025-4-0048,4,0.15,0.025,0.75,0,1,0,1,0
3d8f1d0c-bd0c-4077-a5dc-f6d562c25907,TEL-232-50-0292,4,0.16,0.029,0.75,0,0,1,1,0
d5abb19e-40cd-4660-a2b8-081b8553b717,TEL-232-50-0291,5,0.19,0.049,0.75,0,0,1,1,0
efa863a1-ce94-4f1b-bd70-72a8c7bb3d68,TEL-232-54-0399,12,0.35,0.292,0.75,0,0,1,1,0
c3c468a0-f718-4c10-8e94-77cb6ea21e0b,CAR-025-75-1855,3,0.14,0.015,0.75,0,1,0,1,0
c63902c6-9895-4eac-bbb6-897fefc2c6c6,CAR-025-65-1548,6,0.21,0.074,0.75,1,0,0,1,0
d5b908a6-5707-4ba0-8f73-0d4b798cd103,CAR-025-74-1791,1,0.07,0.003,0.75,0,0,1,1,0
eaa3e8a1-fb03-46d7-bbda-cd99df745ffd,TEL-232-74-0585,5,0.21,0.078,0.75,0,0,1,1,0
210ec885-ab86-48d4-8f14-88f09cdc15c5,TEL-232-74-0586,5,0.24,0.094,0.75,0,0,1,1,0
75f7e983-5c10-46f8-842a-de7e0dc56763,CAR-025-36-0845,10,0.31,0.206,0.75,0,1,0,1,0
33d8e520-868c-4f9f-a572-42d3e06a199e,CAR-025-62-1478,2,0.13,0.017,0.75,0,1,0,1,0
46d678fe-e6b8-4d33-8baf-f34d3706e0e3,CAR-025-16-0344,11,0.29,0.179,0.75,1,0,0,1,0
42e55a91-2707-46f1-8fb0-4a1cf4a083c0,CAR-025-26-0558,5,0.21,0.064,0.75,1,0,0,1,0
87e208fe-1d36-40a0-9e9c-0f4871144472,CAR-025-74-1778,11,0.3,0.185,0.75,0,1,0,1,0
3472176c-de04-4551-bb9f-b91f2a3f71bc,CAR-025-17-0422,9,0.34,0.358,0.75,0,1,0,1,0
067bb256-d0fd-4d5b-8578-1962113dacc3,CAR-025-74-1811,4,0.13,0.014,0.75,0,0,1,1,0
5ce07b0a-6d29-4287-b0f4-6179d88216f0,CAR-025-62-1491,1,0.09,0.003,0.75,0,0,1,1,0
fbc79748-92e4-4cfa-a3be-98cb883a08b0,CAR-025-43-1002,2,0.12,0.012,0.75,0,0,1,1,0
a642e888-fe7e-48f8-9750-3bdf9464a8af,CAR-025-29-0687,2,0.13,0.016,0.75,0,0,1,1,0
21995d50-d70d-4589-b125-2a2c3e754756,CAR-025-26-0567,2,0.14,0.019,0.75,0,1,0,1,0
b8f35bea-0427-4b15-8027-cb814768e3b7,CAR-025-35-1081,1,0.07,0.002,0.75,0,0,1,1,0
207cae85-1a9e-4bf2-b547-f8b046e1f41d,CAR-025-28-0643,7,0.19,0.046,0.75,1,0,0,1,0
411021d8-23a1-4c83-8cf8-49b38677db35,CAR-025-3-0003,13,0.39,0.458,0.75,0,1,0,1,0
95c240db-5e95-49d0-933d-19ac4a7d65be,CAR-025-64-1533,13,0.32,0.301,0.75,0,1,0,1,0
968ba16b-fe2f-472e-a860-d4c1d879be25,CAR-025-30-0723,4,0.14,0.019,0.75,0,0,1,1,0
a83c4b29-4292-4660-abb3-b8b62cbd615d,CAR-025-41-0979,3,0.15,0.024,0.75,0,0,1,1,0
9ecbdcbd-c733-499d-9306-eed360492622,CAR-025-54-1202,6,0.24,0.097,0.75,0,1,0,1,0
65477531-1775-44a4-b8d1-d7831e9f0af5,CAR-025-18-0455,12,0.35,0.343,0.75,0,1,0,1,0
80bf8611-ba5b-491b-8445-353be0e9073c,TEL-232-73-0567,8,0.29,0.208,0.75,0,0,1,1,0
6b0612e3-b1fc-48ca-aab2-09ff933c3c8d,TEL-232-73-0564,2,0.13,0.018,0.75,0,0,1,1,0
ce8d0f57-34e6-403f-b64f-d3516633d299,CAR-025-38-0876,3,0.12,0.01,0.75,0,1,0,1,0
29908b24-9713-48be-bb38-cab48b03329a,CAR-025-19-0478,1,0.07,0.003,0.75,0,0,1,1,0
8f982bd5-2d50-458a-965b-83f2bcb3cb69,TEL-232-49-0228,6,0.22,0.067,0.75,0,0,1,1,0
79624954-61a0-4e91-8ceb-c1f3fc4fd421,CAR-025-4-0077,1,0.06,0.002,0.75,0,0,1,1,0
00417320-09b6-4400-a62e-0730a93e34bd,CAR-025-19-0491,3,0.11,0.009,0.75,0,1,0,1,0
8f9c2cf1-b7a0-4794-957e-f98ab4a1d518,CAR-025-73-1733,4,0.23,0.084,0.75,0,1,0,1,0
d24d6f1c-9d73-48dc-9b88-940595bfa50f,CAR-025-55-1246,15,0.35,0.326,0.75,0,1,0,1,0
224fbc50-9c00-4178-81ed-95228022314b,CAR-025-25-0526,11,0.29,0.165,0.75,1,0,0,1,0
3e05bd81-b502-46cc-bb6d-694d4248297e,CAR-025-6-0136,2,0.13,0.013,0.75,1,0,0,1,0
f30d7f87-c8b7-46fa-846a-2d06482d60df,CAR-025-71-1672,4,0.21,0.061,0.75,0,1,0,1,0
37035665-539a-4be5-8189-afd67d04136b,CAR-025-13-0227,6,0.24,0.087,0.75,0,1,0,1,0
f5049531-dcb4-4883-b9d2-ed195c8c8212,CAR-025-68-1612,6,0.21,0.057,0.75,1,0,0,1,0
1a65c03a-f403-4958-b7f0-2ddd7ea5d776,CAR-025-34-0796,11,0.29,0.169,0.75,0,1,0,1,0
22486817-4cbb-46cf-b70e-4c6ab3c78229,CAR-025-7-0172,5,0.21,0.078,0.75,0,1,0,1,0
9f40e253-2eb0-43e2-929f-0745333f7973,CAR-025-56-1287,9,0.24,0.09,0.75,1,0,0,1,0
2e1f3baa-42c9-4438-bc87-ec133d57eaa7,TEL-232-73-0568,3,0.16,0.023,0.75,0,0,1,1,0
8da7edf8-9f44-4b49-ba57-303fe44730eb,TEL-232-49-0224,10,0.28,0.17,0.75,0,0,1,1,0
afb199e8-a929-43b8-bf9a-27a2ded7cd33,TEL-232-49-0227,8,0.23,0.078,0.75,0,0,1,1,0
57f6d593-193f-4c74-a48b-00ad11b84c63,CAR-025-33-0762,4,0.17,0.032,0.75,0,1,0,1,0
38e885ad-a479-4c4e-aa76-2b4b9e4f2216,CAR-025-15-0297,8,0.29,0.163,0.75,0,1,0,1,0
cb17531b-bec8-47e4-ba5a-13915f8057ee,CAR-025-55-1267,3,0.14,0.018,0.75,1,0,0,1,0
3d5c1240-5941-41dd-931b-de5d3ee3db92,TEL-232-51-0317,5,0.17,0.033,0.75,0,0,1,1,0
26385e85-a625-4240-b9c7-d091aceec54f,CAR-025-45-1013,9,0.32,0.28,0.75,0,1,0,1,0
b0e024be-d5f5-45ec-beca-de84e66276eb,TEL-232-51-0314,4,0.16,0.029,0.75,0,0,1,1,0
dec68547-f623-4aa4-9e3a-e16d492cd683,TEL-232-72-0535,4,0.16,0.027,0.75,0,0,1,1,0
70fb9ccb-586c-48a1-810c-ace83b91aaaa,CAR-025-4-0056,2,0.12,0.01,0.75,0,1,0,1,0
7c2f34db-cb25-45f4-97b5-d4ddda2d93a6,TEL-232-72-0536,9,0.26,0.14,0.75,0,0,1,1,0
234e5b13-aed3-4959-b4d6-e719c1a070cf,CAR-025-31-0746,6,0.24,0.103,0.75,0,1,0,1,0
8da46df2-08cf-4086-90d5-9d9736ae79b3,CAR-025-38-0857,7,0.23,0.091,0.75,1,0,0,1,0
fae51565-00b1-4f3c-a4be-b005ad8733ba,CAR-025-5-0092,2,0.14,0.019,0.75,0,1,0,1,0
4cafce00-a109-4b2f-9c55-77522d5e344d,TEL-232-71-0466,1,0.1,0.007,0.75,0,0,1,1,0
1fd2b8a1-fe50-45a7-be0b-7807ed7b6b81,TEL-232-71-0465,1,0.04,0,0.75,0,0,1,1,0
1cc503b4-0074-434e-bcac-9b0e77b086c7,CAR-025-54-1223,11,0.2,0.055,0.75,1,0,0,1,0
ba5bf12c-6760-4424-bbda-82412b9a63e3,CAR-025-39-0893,10,0.31,0.222,0.75,0,1,0,1,0
2402eb2d-689d-4b9d-9dad-1e48efbd36eb,CAR-025-30-0702,4,0.17,0.03,0.75,1,0,0,1,0
9516db41-54c5-48c8-a044-4e0dbb092cb0,TEL-232-23-0078,8,0.25,0.118,0.75,0,0,1,1,0
26a65204-e461-4015-8f75-c383037a1d1c,CAR-025-41-0958,10,0.3,0.274,0.75,0,1,0,1,0
2d92e913-1a89-4ec2-985e-defef611bc80,CAR-025-3-0022,5,0.24,0.09,0.75,0,1,0,1,0
52e85e82-ad47-4a52-8931-b3b6a94943a9,CAR-025-36-0832,6,0.23,0.091,0.75,1,0,0,1,0
9edb8c88-3fc2-48fb-81f7-16373cd093d8,TEL-232-54-0409,9,0.3,0.204,0.75,0,0,1,1,0
522fa01b-465c-4a6f-8495-39570a748f09,CAR-025-62-1466,4,0.22,0.07,0.75,0,1,0,1,0
c13919b8-3f65-40d5-81c9-e62bbb2b7187,CAR-025-72-1692,6,0.2,0.057,0.75,1,0,0,1,0
5009ec36-bf65-4b50-a109-faa810eac6d7,CAR-025-65-1556,9,0.28,0.162,0.75,0,1,0,1,0
70f652d8-7976-4478-9c11-6c1a6e624644,CAR-025-75-1822,9,0.26,0.132,0.75,1,0,0,1,0
dcb52510-822d-422c-a1c2-c821cb421e46,TEL-232-72-0539,5,0.2,0.053,0.75,0,0,1,1,0
82f798f9-275f-45a0-8881-695727a012f2,CAR-025-42-0999,4,0.16,0.026,0.75,0,1,0,1,0
9ee1587f-bfd6-469a-9ec1-39365193c91c,TEL-232-51-0318,9,0.25,0.101,0.75,0,0,1,1,0
78684593-0c3f-48e9-a32e-b02515507d27,CAR-025-58-1387,2,0.12,0.015,0.75,0,1,0,1,0
329d36ec-cae3-4fe6-aae9-5d415b033fdc,CAR-025-59-1408,5,0.18,0.036,0.75,1,0,0,1,0
5b6aab01-cd91-4638-b49b-50969e98c34d,CAR-025-14-0272,6,0.24,0.085,0.75,0,1,0,1,0
93ef237d-28b5-4f63-bf7f-b40b792dbd4b,TEL-232-71-0469,8,0.24,0.094,0.75,0,0,1,1,0
a6de434a-3921-4e68-9a56-e801ae4947ff,CAR-025-51-1193,4,0.13,0.015,0.75,0,1,0,1,0
88323d14-e315-4f4b-a2db-0427af324ac9,CAR-025-46-1052,4,0.21,0.07,0.75,0,1,0,1,0
3a064cf7-acb0-4e6b-8c0b-64a1b821c33b,TEL-232-23-0077,7,0.2,0.055,0.75,0,0,1,1,0
392e0b70-744a-4cb0-9e49-ac6096442854,TEL-232-23-0074,5,0.2,0.054,0.75,0,0,1,1,0
f1cad442-90f3-4b5c-ba51-1e4c0b52b764,CAR-025-76-1863,6,0.26,0.148,0.75,0,1,0,1,0
03997561-55ca-4e48-95f9-a708dff1cdd9,TEL-232-54-0406,9,0.33,0.259,0.75,0,0,1,1,0
1dedd979-6058-4799-b0d9-dc21e93df960,TEL-232-54-0405,15,0.37,0.366,0.75,0,0,1,1,0
a0a16038-6ebb-47b7-b58c-6fa8a07fa088,CAR-025-57-1326,9,0.26,0.111,0.75,1,0,0,1,0
22fe7fe6-363d-49f4-b93e-0d027d0cf885,CAR-025-25-0507,6,0.21,0.06,0.75,1,0,0,1,0
71de7365-d0ca-4c18-9929-8f3929c58290,CAR-025-61-1427,10,0.42,0.77,0.75,0,1,0,1,0
6dad3120-a990-4ef4-80ad-a715fb0865c0,TEL-232-24-0095,17,0.29,0.177,0.75,0,0,1,1,0
5f486128-3988-45f2-a8b4-6189b64912a3,CAR-025-34-0788,6,0.21,0.055,0.75,1,0,0,1,0
15d3e7e7-947d-4af0-8b5a-cdd172384cbf,TEL-232-24-0096,5,0.17,0.035,0.75,0,0,1,1,0
4ba15d32-e332-4d84-bc10-18be168806f6,CAR-025-70-1641,13,0.34,0.304,0.75,1,0,0,1,0
6f5797c6-c5a4-4869-8f0a-85e4f009055b,CAR-025-7-0185,3,0.15,0.024,0.75,1,0,0,1,0
58e2950d-96e9-480b-902a-b4f51faf9ea2,CAR-025-77-1898,4,0.19,0.048,0.75,1,0,0,1,0
c0972506-0e8d-4e93-ac18-d743177aef77,CAR-025-15-0324,1,0.07,0.002,0.75,0,0,1,1,0
6fbfafb2-0c6a-4aed-bb5c-458cf62d4da3,CAR-025-25-0538,2,0.13,0.015,0.75,1,0,0,1,0
4e5ad3bf-3b76-4d00-8a05-96e714b5adf9,CAR-025-57-1319,8,0.22,0.073,0.75,1,0,0,1,0
37c62b94-39a9-4154-9db0-babae5292bdb,CAR-025-35-0825,4,0.14,0.02,0.75,1,0,0,1,0
78f6996e-649b-4f56-b31b-8fd72c032952,CAR-025-13-0239,7,0.29,0.17,0.75,0,1,0,1,0
eac36bd1-91e7-4f61-9d0b-3b35e617c4e6,CAR-025-6-0141,2,0.11,0.009,0.75,1,0,0,1,0
3db8e34f-2cf9-4e0c-abbb-066beb5ba36b,TEL-232-63-0421,6,0.25,0.113,0.75,0,0,1,1,0
19d320fc-0a94-4486-a4dd-c4ef30acca96,CAR-025-13-0250,2,0.1,0.008,0.75,0,0,1,1,0
a5acb545-9d5f-4f0f-97d2-2717337526f5,TEL-232-63-0422,11,0.27,0.146,0.75,0,0,1,1,0
5971c3a1-ed22-45a8-9dac-71065f90cb81,CAR-025-69-1621,6,0.24,0.106,0.75,0,1,0,1,0
980b43ef-b462-4844-9d85-e7499dfc34cb,TEL-232-22-0044,13,0.33,0.269,0.75,0,0,1,1,0
1b90784a-9db0-41cc-8aa9-cfb6419d00a5,TEL-232-49-0245,9,0.22,0.063,0.75,0,0,1,1,0
667d3204-37a5-47f6-a95d-a40cd79069cd,TEL-232-22-0047,9,0.31,0.233,0.75,0,0,1,1,0
3474f735-a687-4dc0-b5ec-b78f0b04ad69,TEL-232-49-0246,5,0.18,0.038,0.75,0,0,1,1,0
cdef277c-2097-4323-b96f-fbc6c5dbae99,CAR-025-49-1108,2,0.13,0.013,0.75,1,0,0,1,0
5989c3c1-7aa7-4a15-b84e-5ae1df330aaf,CAR-025-56-1299,9,0.33,0.269,0.75,0,1,0,1,0
43534af9-5cdd-4d00-85d6-d4ef944ab201,TEL-232-24-0099,6,0.23,0.076,0.75,0,0,1,1,0
635e9d5e-d56c-4e6a-9c9d-d967e4b79824,CAR-025-5-0100,4,0.14,0.018,0.75,1,0,0,1,0
f1cedc07-b3c1-401b-8fe6-c99a4925e4bf,CAR-025-10-0211,2,0.12,0.011,0.75,1,0,0,1,0
6d47fb71-e56d-4aec-9bcb-63756a5bcfdd,CAR-025-17-0403,12,0.32,0.23,0.75,0,1,0,1,0
e8a6aeab-205b-45f2-a572-c7e80971956e,CAR-025-62-1459,4,0.2,0.062,0.75,1,0,0,1,0
f76a78dc-0f09-4744-9e1a-df21c0e2caa1,CAR-025-16-0365,9,0.32,0.225,0.75,0,1,0,1,0
bbdcd476-9caa-464e-86e1-d0c903342a5b,CAR-025-28-0634,3,0.12,0.012,0.75,0,0,1,1,0
ff386435-646d-48b4-af29-f3c0d028e8d9,CAR-025-26-0579,2,0.12,0.012,0.75,1,0,0,1,0
2a24072a-7b73-448f-b0c6-9abd1e38884a,CAR-025-39-0901,3,0.16,0.025,0.75,0,1,0,1,0
71fa2efe-75cb-4663-9ad3-785a7a907293,CAR-025-29-0670,6,0.24,0.102,0.75,0,1,0,1,0
17b1879c-91d8-4b10-a510-74214ce7176e,TEL-232-22-0048,7,0.26,0.116,0.75,0,0,1,1,0
e91ff398-f6e0-4c37-857d-ba9c904bf324,TEL-232-49-0249,1,0.07,0.002,0.75,0,0,1,1,0
e677e5fd-8b15-4cd9-8130-bf6c274cd1f7,CAR-025-4-0069,6,0.18,0.03,0.75,1,0,0,1,0
e967497e-1a71-4f98-b52b-482e2cf125f1,CAR-025-55-1258,4,0.15,0.023,0.75,1,0,0,1,0
04269a9a-d355-4bb5-b27f-b69b10728d92,CAR-025-63-1530,4,0.17,0.035,0.75,0,1,0,1,0
eaa4cf8c-0ef1-41db-ae89-fe05c5c3b82e,CAR-025-19-0466,6,0.22,0.067,0.75,1,0,0,1,0
41328372-26d1-4173-a27f-dcf6437088f7,CAR-025-73-1744,7,0.21,0.06,0.75,0,1,0,1,0
09d7063a-56a7-4fc6-96a8-a1fa5c3a1d64,CAR-025-38-0868,6,0.24,0.097,0.75,0,1,0,1,0
069d5d72-bcfb-4a44-8170-cb75f9050444,CAR-025-40-0923,13,0.36,0.356,0.75,0,1,0,1,0
e4cc5225-3657-424c-9620-9c6d6f84814c,CAR-025-27-0615,4,0.18,0.033,0.75,0,1,0,1,0
467fd0b1-e7ff-43a3-998d-88ef1b506faf,CAR-025-41-0967,4,0.17,0.034,0.75,0,1,0,1,0
2dc604d5-e721-4489-937f-f1c2efc62ed9,CAR-025-72-1700,4,0.23,0.08,0.75,0,1,0,1,0
e56fda94-eccf-4609-9852-92c3b63d94c2,TEL-232-73-0548,9,0.36,0.387,0.75,0,0,1,1,0
39252309-96be-41c8-94dc-00029c6484a4,TEL-232-21-0038,6,0.21,0.069,0.75,0,0,1,1,0
50f2914e-81fa-4dcb-a18d-5705dad4a202,TEL-232-25-0130,11,0.23,0.092,0.75,0,0,1,1,0
d9ddecac-69da-430f-8317-5a8f28e20552,TEL-232-25-0133,8,0.22,0.07,0.75,0,0,1,1,0
